medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
29FAF5A0D1EA81A02675068CC7592BDC,477A27E142DDD27F439D607ED63F83EC,CMT,1,Y,2013-10-09 8:16,2013-10-09 8:25,1,536,1.9,-74.005669,40.748245,-73.996277,40.729488
0E39E82EE2DD06EA2DA655BC0BF492E1,BB67ABFDDE3386C2528F1A1FECB20486,CMT,1,N,2013-10-13 16:22,2013-10-13 16:39,1,1049,9.3,-73.970108,40.751656,-73.863983,40.769341
3780040B8F52026C9141895FA997EAAB,833ECDE53ECA81940D6DC3C944AE9FEB,CMT,1,N,2013-10-10 10:43,2013-10-10 10:54,1,634,1.1,0,0,0,0
D9A6DE98D3BE0512B1E2C22F80790EEE,183A7FA28DA9A1FF17F716378EB4E789,CMT,1,N,2013-10-08 12:38,2013-10-08 13:05,1,1579,2,-73.994194,40.751022,-73.969711,40.75824
F03D052C4CF17180E9E66C0277A558A8,D81F8705AAC13D38238D289600958022,CMT,1,N,2013-10-13 14:37,2013-10-13 14:45,1,484,1.1,-73.983627,40.722076,-73.998314,40.730373
214DFEA924058D63E6F5B3F34E2B8162,BE2A54E64846E15CEB203434384EBDE7,CMT,1,N,2013-10-13 16:52,2013-10-13 17:07,2,898,5.4,-73.997658,40.674744,-73.949585,40.714039
AE6723199069D150D19811415EAB6EC3,B9428DF51B826D36C826377B2DD6055B,CMT,1,N,2013-10-08 10:33,2013-10-08 10:52,1,1139,1.6,-73.984039,40.729259,-73.990959,40.746281
2639F9FD93FF5E1BFD8E313BFC2C5EC4,4DAEE55716378ED73065E4DB35682716,CMT,1,N,2013-10-09 16:26,2013-10-09 16:56,1,1770,14,-73.966866,40.756527,-73.898689,40.90197
2639F9FD93FF5E1BFD8E313BFC2C5EC4,4DAEE55716378ED73065E4DB35682716,CMT,1,N,2013-10-10 16:16,2013-10-10 17:13,2,3371,11,-73.97126,40.760101,-73.865776,40.770985
E91D49F7348E7A4472F34C3E683BF68C,EB3014EF564C5F16223F484C4D25ECE0,CMT,1,N,2013-10-13 4:26,2013-10-13 4:38,1,704,5.3,-73.967056,40.793739,-74.004669,40.741722
3B3B62D5346C82BA59721C8195639632,BFD42F88EFEBA5A75C03BCE82CADF234,CMT,1,N,2013-10-11 17:26,2013-10-11 17:33,1,465,1.6,-73.987663,40.760235,-73.980232,40.780655
01E8CE357B917AFDDEA289856FF75E69,FEED86C7DBD40E99C761820CAC0A0E56,CMT,1,N,2013-10-13 3:24,2013-10-13 3:35,2,666,3.2,-74.000229,40.730209,-73.990105,40.766994
C3B81FF9C936319FBDDBC893459D654F,21216F24A9178E5BB83CDCA7767AE7CC,CMT,1,N,2013-10-10 11:48,2013-10-10 11:58,1,593,1.3,-73.968445,40.763008,-73.959686,40.779022
AED42731D27E4B573D9B007D2EAA35B6,7652232BEC85C9862DB8C4DEB54486CB,CMT,1,N,2013-10-13 12:57,2013-10-13 13:01,1,240,0.9,-73.980843,40.738209,-73.982597,40.728062
01E8CE357B917AFDDEA289856FF75E69,FEED86C7DBD40E99C761820CAC0A0E56,CMT,1,N,2013-10-13 2:51,2013-10-13 3:11,2,1217,2.5,-73.996086,40.764843,-73.979744,40.743717
4E8142153D6520C415A644671066AA97,4BA7D296D8754162AAEC8C7D6E1264F3,CMT,1,N,2013-10-10 20:29,2013-10-10 20:36,1,437,1.3,-73.994461,40.719391,-74.009468,40.715145
9FF455AA30EC0E3FB3B76AEE5E1F2B24,C049AC22547A516572ACCA5FB3747DBD,CMT,1,N,2013-10-12 22:30,2013-10-12 22:38,1,504,1.6,-73.980186,40.677082,-73.960709,40.660419
12352D455E4BAC609798CD38C672B75B,3C02C752944134255F361902A69B9B9C,CMT,1,N,2013-10-13 2:12,2013-10-13 2:17,1,301,1,-73.96666,40.715,-73.949524,40.714008
335A8017EE8616F959986C6FF5A4CFDE,92E0FFA20B5A5FDBFA9C484BD1E85914,CMT,1,N,2013-10-08 0:04,2013-10-08 0:12,1,514,1.7,-73.986183,40.743809,-73.982651,40.727314
01E8CE357B917AFDDEA289856FF75E69,FEED86C7DBD40E99C761820CAC0A0E56,CMT,1,N,2013-10-12 20:13,2013-10-12 20:23,1,622,1.1,-73.993355,40.734917,-73.997452,40.722488
F579F413871D91E2A1C1F39BBE22C006,5537FA98DC864C43DDCAC2D7FDEA4B2B,CMT,1,N,2013-10-12 20:10,2013-10-12 20:15,1,276,1.1,-73.994606,40.820522,-73.994606,40.820522
5B0FD6A16E5E0A07C24634FF81E48684,C464B29781E7D08CE805B17BD2985AB2,CMT,1,N,2013-10-13 21:35,2013-10-13 21:47,1,762,3.2,-73.962212,40.773808,-73.991158,40.733299
C7B6A230875619413F08D3AA1EE78A26,8CED09D325B8E7AFA9457B347BDD66A3,CMT,1,N,2013-10-13 20:55,2013-10-13 21:01,1,361,1.3,-73.988235,40.734688,-73.988708,40.748413
F579F413871D91E2A1C1F39BBE22C006,5537FA98DC864C43DDCAC2D7FDEA4B2B,CMT,1,Y,2013-10-12 20:56,2013-10-12 20:59,1,143,1.1,-73.994606,40.820522,-73.994606,40.820522
725D9245A61E2C54DE44B3C6D6D212F9,A28C6EFE2E2BD3B89622C9577653F7C5,CMT,1,N,2013-10-13 1:05,2013-10-13 1:20,2,909,2.1,-73.958046,40.710396,-73.979004,40.723717
A408F138216DE3E432BBF2FD88665A88,82EA6A085709BE93AA9DA363A85A04FF,CMT,1,N,2013-10-10 17:24,2013-10-10 17:26,1,108,0.4,-73.987991,40.723808,-73.986618,40.728828
F240AD78FBE0CEEB3608379B3E9FFCFD,2A6A2823157A8F9B1054A5278B744F39,CMT,1,N,2013-10-10 16:40,2013-10-10 16:48,1,484,1.3,-73.994904,40.731754,-73.984169,40.745052
2C46A000B2E9A770A8BBC7A9D4929BF3,14DCBD4DCB6AEC8C9DE42D1EE2010519,CMT,1,N,2013-10-10 18:42,2013-10-10 18:46,1,246,1,-73.969933,40.789688,-73.979782,40.776924
2932F8C4B05FBB7548AE1D2A8B1B098F,1F9FC1134ABBEF9EB5B5B97C96C750D0,CMT,1,N,2013-10-10 21:13,2013-10-10 21:29,1,964,4.4,-74.000107,40.758442,-73.961586,40.795864
A6C04F3CE33059C69C2D0422638E6735,AB644B85445350C2C36322EC4536E156,CMT,1,N,2013-10-09 17:31,2013-10-09 17:40,1,564,1.1,-73.967117,40.803783,-73.958191,40.802856
248CFA854C94DAC78419C4BA3F631FED,0871BB8CD3552FCC10CE5A8F521366F7,CMT,1,N,2013-10-13 1:47,2013-10-13 1:55,1,441,1,-73.994331,40.722801,-73.999367,40.719894
248CFA854C94DAC78419C4BA3F631FED,0871BB8CD3552FCC10CE5A8F521366F7,CMT,1,N,2013-10-13 2:08,2013-10-13 2:19,1,663,2.4,-74.006264,40.739567,-73.980179,40.760975
37E179EA8676577E99A374652E002E3A,8839321B1341B4F1BF542E3FFBEF3901,CMT,1,N,2013-10-09 9:27,2013-10-09 9:52,1,1501,1.7,-73.960396,40.770298,-73.978577,40.758339
248CFA854C94DAC78419C4BA3F631FED,0871BB8CD3552FCC10CE5A8F521366F7,CMT,1,N,2013-10-12 22:56,2013-10-12 23:40,1,2659,11.2,-73.982803,40.731373,-73.980835,40.608444
3643AD0E8570F955BC530788BB707543,FE7C0BC2795FE24901200AFCDEBE686D,CMT,1,N,2013-10-13 6:12,2013-10-13 6:22,1,596,2,-73.985039,40.747066,-73.992203,40.725777
3643AD0E8570F955BC530788BB707543,FE7C0BC2795FE24901200AFCDEBE686D,CMT,1,N,2013-10-13 8:30,2013-10-13 8:39,1,550,2.2,-73.99028,40.756283,-73.994431,40.734764
EE368FBD217ED27BD2DE4BF09DA9E470,B1C9FF863961FCC5E8F55715F1A04A5F,CMT,1,N,2013-10-09 20:17,2013-10-09 20:25,1,482,0.9,-73.9533,40.771473,-73.958862,40.760132
EE368FBD217ED27BD2DE4BF09DA9E470,B1C9FF863961FCC5E8F55715F1A04A5F,CMT,1,N,2013-10-09 9:04,2013-10-09 9:21,1,1007,3.1,-73.961632,40.796024,-73.982422,40.759193
EE368FBD217ED27BD2DE4BF09DA9E470,B1C9FF863961FCC5E8F55715F1A04A5F,CMT,1,N,2013-10-09 10:44,2013-10-09 10:58,1,875,8.4,-73.976204,40.749813,-73.870781,40.774036
469F250223E3C6B213079BDC116DA38A,18D6A12B4FB3AC12D118FB1633AAACED,CMT,1,N,2013-10-08 20:42,2013-10-08 20:48,1,364,1,-73.99752,40.714218,-74.013252,40.715115
F927B7D2479988F49FF57AB3A7D2183F,9B09374661D85486F5CF27E0C24DA01C,CMT,1,N,2013-10-09 13:37,2013-10-09 13:45,1,484,0.8,-73.983696,40.748947,-73.992424,40.738499
F927B7D2479988F49FF57AB3A7D2183F,9B09374661D85486F5CF27E0C24DA01C,CMT,1,N,2013-10-09 14:26,2013-10-09 14:41,1,897,2.8,-73.981796,40.728474,-73.959404,40.764309
AD3BC489D59501123051E8FE7C7BAACE,FDCCB875BC202DA6D5BD759A4A5384ED,CMT,1,N,2013-10-09 21:08,2013-10-09 21:18,1,600,1.8,-73.976181,40.754799,-73.992241,40.733658
A557FACE6B00F79F55750047ADCED7EC,4CE9370E29E10BB19EA5CFF7AC445B77,CMT,1,N,2013-10-09 21:55,2013-10-09 22:06,1,693,1.9,-73.993912,40.751575,-73.986244,40.775726
A557FACE6B00F79F55750047ADCED7EC,4CE9370E29E10BB19EA5CFF7AC445B77,CMT,1,N,2013-10-09 22:54,2013-10-09 23:07,1,816,6,-74.006477,40.705685,-73.941124,40.725925
A557FACE6B00F79F55750047ADCED7EC,4CE9370E29E10BB19EA5CFF7AC445B77,CMT,1,N,2013-10-09 17:19,2013-10-09 17:40,1,1275,2.2,-73.99456,40.755867,-73.968468,40.764416
F38E272346E71BB8526EFF48BD933D4B,96461B801F9369CD387929E7EBA22EC3,CMT,1,N,2013-10-10 9:41,2013-10-10 9:49,1,493,0.4,-73.976372,40.755699,-73.980736,40.759407
F38E272346E71BB8526EFF48BD933D4B,96461B801F9369CD387929E7EBA22EC3,CMT,1,N,2013-10-10 8:06,2013-10-10 8:20,1,833,3.1,-73.960457,40.761356,-73.979424,40.7276
6F2E13BC4C08900F9549E04652ACEB0B,6AD54C05EA0C3E008168950BD8642AEF,CMT,1,N,2013-10-12 15:51,2013-10-12 15:54,1,189,1.2,-74.012955,40.716927,-74.009987,40.733749
8F7888300ED94F70A1A253325164B994,FED36ECAEBB269972750877979935370,CMT,1,N,2013-10-09 2:28,2013-10-09 2:40,1,750,5.6,-74.011543,40.70705,-73.97242,40.643456
AC7A85219867AB060609BA214C124969,EBB1EF221B5CE8E5B4B5D8B54122C92A,CMT,1,N,2013-10-13 20:42,2013-10-13 20:52,1,589,1.3,-73.974991,40.741722,-73.992226,40.744381
CD5AE45A330D7BF954CFFA3FE7857ECA,699221D9F2272A6F8BFEB1F9A72A7B59,CMT,1,N,2013-10-07 23:58,2013-10-08 0:17,1,1093,5.6,-74.001808,40.741066,-73.949287,40.695915
31A7FA924AD69A1F87830F134A27996D,EF44A38B49FE3424B355E127AE617615,CMT,1,Y,2013-10-08 15:57,2013-10-08 16:05,1,442,1.1,-74.009453,40.715275,-74.010109,40.705696
0C3686C68E343E35D8C99777E430A2E9,79AD4905D4A725E1860A7453AE0C8DD4,CMT,1,N,2013-10-08 15:30,2013-10-08 15:40,1,597,0.5,-73.966019,40.76841,-73.963669,40.762772
F300DF84B91AA2A64D6F338A6CDDE8E3,E71F70F3CD86CD76EE9D5AE7B571C033,CMT,1,N,2013-10-08 10:35,2013-10-08 10:43,1,459,1.3,-73.967003,40.766727,-73.953865,40.778717
C943AE48C930EA5828D624209E0DCA29,4523EF18A1CCA97EFC3F54080ABBB082,CMT,1,N,2013-10-10 18:47,2013-10-10 19:16,1,1734,10.1,-73.885231,40.772812,-74.009644,40.721771
FB8B300F1C70AFE25EE5D22DE429A210,B8B68C23A9CC027FE34FA708D008BAD2,CMT,1,N,2013-10-08 14:50,2013-10-08 15:06,1,926,2.7,0,0,0,0
7168295EBCF80A1BF8FCF53DE683BBBF,3F1FA1F28FDA172CBA7AA740D758191F,CMT,1,N,2013-10-10 0:10,2013-10-10 0:31,2,1243,4.5,-73.989601,40.702381,-73.989464,40.726185
556EAA26F84E375428E772B24017E70E,B8106B715574FECA5B768501CFC7595C,CMT,1,N,2013-10-08 14:04,2013-10-08 14:23,1,1144,0.7,-73.99408,40.74094,-73.983032,40.743004
F869002C58AE9E6455582052BA9772BF,45D48664AE578008AFF018E3BCFED3E2,CMT,1,N,2013-10-08 15:20,2013-10-08 15:41,1,1295,6,-74.008179,40.704601,-73.973122,40.762402
556EAA26F84E375428E772B24017E70E,B8106B715574FECA5B768501CFC7595C,CMT,1,N,2013-10-08 13:24,2013-10-08 14:02,1,361,3.3,-73.970436,40.75882,-73.996452,40.737415
E9DC972C6C388EFF86A7F35E0D6C341E,A7B40240A2CB5870F7E0F7522E4909F8,CMT,1,N,2013-10-09 2:14,2013-10-09 2:22,1,497,3.5,-73.991837,40.716064,-73.93528,40.696987
F300DF84B91AA2A64D6F338A6CDDE8E3,E71F70F3CD86CD76EE9D5AE7B571C033,CMT,1,N,2013-10-08 7:42,2013-10-08 8:05,1,1364,4.8,-74.018051,40.709431,-73.984863,40.743473
C21172C113060992FE362F5E7C93FD6D,6A0A62640FB3A44A38EBB49DC3A96A61,CMT,1,N,2013-10-08 14:17,2013-10-08 14:48,1,1882,2.9,-73.982399,40.745041,-73.980003,40.773731
EE8A432D5218B302DD64AE2F706C94E7,3C94572CD930D4CA82B41CE007769FC7,CMT,1,N,2013-10-08 16:11,2013-10-08 16:26,1,880,7.3,-73.863823,40.769939,-73.956795,40.744694
EC6B0947FCCC49473DE94FCBFEECCE82,FAE7492166F52A3BAB956713BA498FE9,CMT,1,N,2013-10-10 1:54,2013-10-10 2:17,1,1395,6.3,-73.954124,40.764172,-74.010628,40.722885
1E4E7E2447D54F659D4D79D4362F74B2,F5DF71B238304C266BCD462BCF5F6860,CMT,1,N,2013-10-13 6:59,2013-10-13 7:12,1,782,4.5,-73.949738,40.780735,-74.002541,40.756058
979F1186E65F700F51DE78ADF2647620,336C9CD96A3A2EEB186F98743FCB9285,CMT,1,N,2013-10-13 21:06,2013-10-13 21:15,1,555,4,-74.008057,40.705635,-73.982185,40.738426
49C9227048FED37BBC73D42DA775514B,41B1649C6D4C2A0BF4E94FB83EC52DC8,CMT,1,N,2013-10-07 9:40,2013-10-07 10:01,1,1219,5.6,-73.945076,40.775074,-73.996338,40.725391
FA307DA6A231F6F7D5CD852F74DA6432,26383659B87272C76C9AE4CB3FEAA25A,CMT,1,N,2013-10-10 21:04,2013-10-10 21:09,1,288,1.3,0,0,0,0
FC17051E57824569F3254CE06B30BF8E,1C7B799157D78877F01F861EB7A5303B,CMT,1,N,2013-10-13 15:37,2013-10-13 15:51,1,869,3.2,-73.955528,40.772587,-73.985168,40.732227
90DED07B28124EDA2AF555CA65D1D4AC,1772146E4AE78E13C091F28F546F9D0B,CMT,1,N,2013-10-12 16:56,2013-10-12 17:06,2,619,0.9,-73.998161,40.740932,-73.995415,40.759716
F58C1EA774C5704970301CD7E3FF689C,2FA44E9C0C08DBA37B6B18F09685205D,CMT,2,N,2013-10-13 11:16,2013-10-13 12:06,1,3027,25,-73.785454,40.648411,-74.003517,40.723808
FC17051E57824569F3254CE06B30BF8E,1C7B799157D78877F01F861EB7A5303B,CMT,1,N,2013-10-13 8:28,2013-10-13 8:54,1,1565,10.3,-73.990288,40.775433,-73.885208,40.772007
356DDB589D2E6417F49247056557EB0E,B568338A9608BF67EA70614AF954D92B,CMT,1,N,2013-10-11 14:03,2013-10-11 14:28,1,1486,7.5,-73.972412,40.762615,-74.016106,40.715279
4D851E70951D84BF51C30D353529B6FB,FBBF2BECC6AC712E68D680CADF6EE3A1,CMT,1,N,2013-10-12 17:05,2013-10-12 17:24,1,1141,3.9,-73.962074,40.810696,-73.957214,40.770123
54272132D6D02D1CE870FCC9B010E54B,45DA1701E9EAF9FEA4E58ABF197B712B,CMT,1,N,2013-10-09 22:25,2013-10-09 22:34,1,554,2.1,-74.006027,40.75032,-73.988091,40.731773
7B19FC2B84B89DB5FC3D1029F1AE42C2,2423BF109CDDFA44952B223C91B5C0FD,CMT,1,N,2013-10-10 14:23,2013-10-10 14:32,1,526,1.4,-73.975204,40.752972,-73.962234,40.764606
B4C736A864598DD3FEC3B9C1CF702283,48A2D68A136C6CD241482040A934AD68,CMT,1,N,2013-10-10 15:06,2013-10-10 15:18,1,717,1,-73.95562,40.773491,-73.968025,40.765366
54272132D6D02D1CE870FCC9B010E54B,45DA1701E9EAF9FEA4E58ABF197B712B,CMT,1,N,2013-10-09 23:29,2013-10-09 23:38,1,494,2,-73.999847,40.727123,-74.011147,40.705517
75D3D879AA6857C016E3F1691D9ACAD4,D45EDE844238E823427A20710339D53D,CMT,1,N,2013-10-09 21:17,2013-10-09 21:22,1,279,0.9,-73.97921,40.740456,-73.97567,40.730194
84F313D324DE749703136FA0DB8C04EB,9C18C48733459909AF608A4F04EB23DD,CMT,1,N,2013-10-12 20:30,2013-10-12 21:00,2,1797,0,-73.987679,40.724625,-73.919899,40.691673
84F313D324DE749703136FA0DB8C04EB,9C18C48733459909AF608A4F04EB23DD,CMT,1,N,2013-10-12 21:45,2013-10-12 21:56,2,672,0,-73.976326,40.682659,-73.955696,40.717476
84F313D324DE749703136FA0DB8C04EB,9C18C48733459909AF608A4F04EB23DD,CMT,1,N,2013-10-12 19:39,2013-10-12 19:55,2,991,0,-73.981941,40.773884,-73.990578,40.761131
A1D2443DBA9D5930517CA95637E35CC7,30822E8685A3661F04672A70F16261D0,CMT,1,N,2013-10-12 10:04,2013-10-12 10:16,1,750,2.5,-73.977829,40.762524,-73.96373,40.793022
2D36992248D1047DDF56EBECBF9316D6,866BE869B6A2513D8DF4510AE9B86C7F,CMT,1,N,2013-10-08 21:08,2013-10-08 21:44,1,2210,20.2,-73.776703,40.645275,-73.982422,40.670429
8EA25C6CF581680063ABBCD901278279,57F24858F2E0405B61B49B5CF0A94566,CMT,1,N,2013-10-09 17:46,2013-10-09 17:51,1,322,0.8,-73.983185,40.782078,-73.98259,40.773289
E1DDD3344DBD20432B5D4E1E724066BF,2957AB62D1C84C164223FDE64C7C99A0,CMT,1,N,2013-10-12 13:25,2013-10-12 13:29,3,232,1.1,-73.982063,40.774811,-73.975502,40.789177
A365487D86BA54893DE94AECB2BA8FDA,F5232DF87905F969E7AD2D267FB569F3,CMT,1,N,2013-10-12 18:27,2013-10-12 18:44,2,1023,3.4,-73.992538,40.758583,-74.003105,40.718773
CC6FDF869195BBD5C7C6589AD116258B,911E4D58C7BB3E004AFC02587BA363EA,CMT,1,N,2013-10-13 23:02,2013-10-13 23:11,1,559,3.5,-73.994377,40.750751,-73.957336,40.783035
CC6FDF869195BBD5C7C6589AD116258B,911E4D58C7BB3E004AFC02587BA363EA,CMT,1,N,2013-10-13 22:10,2013-10-13 22:17,1,421,1.5,-73.978142,40.729267,-73.978806,40.716026
E4525F792FCA4B77460F7DEFD3A31E6E,BFA69D2D9FD35C205B57BD018CD83BEA,CMT,1,N,2013-10-12 12:48,2013-10-12 12:58,1,605,1.8,-73.98188,40.779644,-74.000114,40.758484
146F5194F754A39775C98E78784F42E4,668859A0F74A9881AE6ED15941E2C42E,CMT,1,N,2013-10-12 0:57,2013-10-12 1:09,1,722,1.9,0,0,0,0
F72C82AFFA243C164EA00B43398EDFCD,1B8B820092E36B6BDEF66B2B836A5E1F,CMT,1,N,2013-10-07 20:37,2013-10-07 20:41,2,278,0.5,-73.98806,40.734741,-73.987251,40.729328
56FDB0A6E892F43D15294ECDA9199465,EFC52DD4DE2444E2D2F4C286CE2209D8,CMT,2,N,2013-10-09 11:25,2013-10-09 12:10,1,2694,16.4,-73.971786,40.757603,-73.781525,40.647526
1A43F62ADAC148FEFB03A1639F6820BE,92BD16E73CFA69265BFBA98F5FCE6431,CMT,1,N,2013-10-07 17:14,2013-10-07 17:26,1,692,1.4,-73.996521,40.763794,-73.995369,40.75024
56FDB0A6E892F43D15294ECDA9199465,EFC52DD4DE2444E2D2F4C286CE2209D8,CMT,1,N,2013-10-09 6:38,2013-10-09 6:53,1,890,3.6,-73.978676,40.772724,-73.984505,40.732075
DACFA6EF35923081481A22BE96339B6E,C2E619FDD06E795384B6E04B3CB4949A,CMT,1,N,2013-10-10 0:02,2013-10-10 0:08,2,361,1,-73.982018,40.771683,-73.990211,40.758984
E1D6302C1BAB9004D26F92803001DE50,C30A3C51505853B6A607197ACC3A66A7,CMT,1,N,2013-10-09 17:26,2013-10-09 17:51,1,1517,4.6,-74.014877,40.709438,-73.982681,40.763355
90A21F40DF1A7444B8FE4B2F40F21DF4,9076F84469CDDD1B6B705238A691F846,CMT,1,N,2013-10-09 12:41,2013-10-09 13:15,1,2024,10.4,-73.979881,40.752453,-73.871223,40.774128
C5E37C960C9EB99C72DC8C45ACBF6933,CEF1FAE6446BDD748BBB252ECB8EA225,CMT,1,N,2013-10-11 21:51,2013-10-11 22:01,1,586,2.1,-73.972778,40.743462,-73.985489,40.717888
C5E37C960C9EB99C72DC8C45ACBF6933,CEF1FAE6446BDD748BBB252ECB8EA225,CMT,1,N,2013-10-11 19:54,2013-10-11 20:20,1,1561,9.4,-73.885406,40.773151,-74.002464,40.733501
7F4D108BB5EC6A5A520D96EB7CAA5C2C,7FCD1093EA083DCC396C07579B8B123B,CMT,1,N,2013-10-09 15:32,2013-10-09 15:48,1,993,3.9,-73.953568,40.744217,-73.909836,40.775448
CA6CD9BAED6A85E430F7BFC0BC84ABD0,77FFDF38272A6006517D53EDA14333E2,CMT,1,N,2013-10-11 20:15,2013-10-11 20:27,1,764,1.1,-73.998634,40.723412,-73.983559,40.726002
4CBB969704082EACA26EB6AA13D5249A,B00651BBE073D6D23A7430E5AE1BECC3,CMT,1,N,2013-10-11 19:34,2013-10-11 19:41,2,412,1.3,-73.979538,40.743595,-73.983185,40.730309
E029E0806BA2A973F4059076C92C5E29,46ADCFF76EF2B685F16C7B649AD44867,CMT,1,N,2013-10-12 10:12,2013-10-12 10:16,1,232,0.7,-73.982773,40.776974,-73.973045,40.780186
84F313D324DE749703136FA0DB8C04EB,9C18C48733459909AF608A4F04EB23DD,CMT,1,N,2013-10-12 18:12,2013-10-12 18:18,1,369,0,-73.980698,40.744312,-73.992279,40.749428
198CA2E2F19D0E7C2132A605FB037666,51C9065A91DA47547981349527AE049F,CMT,1,N,2013-10-12 1:40,2013-10-12 1:51,1,679,1.5,-74.004265,40.72192,-73.983604,40.725998
5DE3135EB74066B5F0E7C3C2D517E758,5F2E733BAC629386B8C4E37DDFD9AA60,CMT,5,N,2013-10-13 12:18,2013-10-13 12:46,1,1674,15.7,-73.939552,40.841789,-74.12265,40.938339
ADD6E39E5D734FB5873571F2270492CA,38854B30C5F15DB1237356DCF805C640,CMT,1,N,2013-10-09 20:28,2013-10-09 20:52,1,1422,6.5,-73.974792,40.761974,-74.009499,40.706448
84A183530899658720996137EB26EC5F,098E288BD5ED6C19C37C4F49C9383EE0,CMT,1,N,2013-10-13 15:03,2013-10-13 15:17,1,852,2.5,-73.982033,40.777725,-73.947235,40.771389
0509E1F73EE41E40373D460E8CD13D8E,6DAC910F4ADDA8424ADACF55F5E7A85D,CMT,1,N,2013-10-08 20:19,2013-10-08 20:26,1,400,1.4,-73.966286,40.764843,-73.950859,40.774765
E1DDD3344DBD20432B5D4E1E724066BF,2957AB62D1C84C164223FDE64C7C99A0,CMT,1,N,2013-10-12 10:29,2013-10-12 10:33,1,220,0.9,-73.978378,40.748348,-73.980309,40.73772
A365487D86BA54893DE94AECB2BA8FDA,F5232DF87905F969E7AD2D267FB569F3,CMT,1,N,2013-10-13 0:27,2013-10-13 0:34,1,386,1.8,-73.98999,40.76218,-74.001297,40.747475
78CAD7950B87C9C16DB014D6AE4D7D65,9B241132FCE893198238C4EC1D840F4E,CMT,1,N,2013-10-08 14:11,2013-10-08 14:17,1,374,1,-73.956512,40.818352,-73.965546,40.805435
A365487D86BA54893DE94AECB2BA8FDA,F5232DF87905F969E7AD2D267FB569F3,CMT,1,N,2013-10-12 22:15,2013-10-12 22:32,3,1006,6.5,-73.977867,40.783813,-73.982475,40.72121
A365487D86BA54893DE94AECB2BA8FDA,F5232DF87905F969E7AD2D267FB569F3,CMT,1,N,2013-10-12 17:25,2013-10-12 17:37,2,685,2.1,-74.001289,40.741524,-73.995026,40.724876
146F5194F754A39775C98E78784F42E4,668859A0F74A9881AE6ED15941E2C42E,CMT,1,N,2013-10-12 1:22,2013-10-12 1:32,2,621,2.1,0,0,0,0
1AFD663ADBF9389725B8EA42474A9BBC,D2D0562697C3ED0149B8D5AFDEA8BCA4,CMT,1,N,2013-10-08 17:20,2013-10-08 17:27,1,433,1.8,-73.98188,40.777969,-73.968002,40.794044
56FDB0A6E892F43D15294ECDA9199465,EFC52DD4DE2444E2D2F4C286CE2209D8,CMT,1,N,2013-10-09 7:28,2013-10-09 7:39,1,615,2.3,-74.006134,40.735027,-73.976761,40.747513
A955B91E4328BD67AF5C7C46FD449164,B03FAE9A45E270DB56822B4F7DB8F9E7,CMT,1,N,2013-10-12 0:03,2013-10-12 0:16,1,748,3.4,-74.002731,40.73938,-73.977592,40.774384
6EE35E76FB48F9B79A337DDE55381126,1CC13A2BB9349E2AEE9F507820448E55,CMT,1,N,2013-10-07 0:11,2013-10-07 0:14,2,191,1,-73.969643,40.784855,-73.960083,40.798019
473E20C6CBE91A07C2CA161158E35AE4,D174481313DDE9D797EEF58A9BFF0FE7,CMT,5,N,2013-10-13 11:09,2013-10-13 11:11,1,138,1.8,-74.157715,40.709118,-74.180855,40.705318
F7915C336C148B2EE08E356931B4E5D2,22B0EAD1268F6A56C8CEC06BB2287A7D,CMT,1,N,2013-10-09 20:30,2013-10-09 20:57,2,1627,8.2,-73.991051,40.760944,-73.99424,40.689514
54A0206BB6609ED155E11C79FD5C155D,EA8701AC9D54461BA0ADBCD23A42E40D,CMT,1,N,2013-10-10 3:42,2013-10-10 3:54,1,711,4.6,-74.003983,40.74213,-73.950905,40.77422
A9BD3AE9E01FFD461AC564599728921A,7B66D4CE383A02511B8AD2C1D1B03FF2,CMT,1,N,2013-10-12 1:27,2013-10-12 1:32,4,274,1,-73.979965,40.74316,-73.98307,40.747715
64187531006B3D8B3831D91CD6AB3FD4,F527AE6ED8D6110149A3AE7FD32F7E13,CMT,1,N,2013-10-11 7:50,2013-10-11 7:54,1,210,0.6,-73.994225,40.728287,-73.989555,40.735741
38838A8A9FF08BBA28CA03E951EBCDCB,7067276EB930848E7F42CD1EEC95B503,CMT,1,N,2013-10-08 17:54,2013-10-08 18:04,1,624,0.7,-73.97184,40.766121,-73.972984,40.758839
9D8410DD995A5E716E4CF4BF49281710,110BB9C6C2441FA8EE0E9A9653CC2A00,CMT,1,N,2013-10-12 1:46,2013-10-12 2:08,2,1351,6.6,-74.003525,40.732292,-73.9534,40.80862
6F2E13BC4C08900F9549E04652ACEB0B,6AD54C05EA0C3E008168950BD8642AEF,CMT,1,N,2013-10-12 12:47,2013-10-12 13:11,1,1459,3.1,-73.984863,40.745407,-74.013245,40.71698
A347C834639E16443FE08271C25DA4D5,C25F8621A8124C8BB9D78DA08216CDF3,CMT,1,N,2013-10-09 10:28,2013-10-09 10:34,1,375,1.6,-73.974747,40.783188,-73.983711,40.762032
0509E1F73EE41E40373D460E8CD13D8E,6DAC910F4ADDA8424ADACF55F5E7A85D,CMT,1,N,2013-10-08 18:26,2013-10-08 18:39,2,775,1.1,-74.002579,40.739185,-73.9888,40.738014
